P00734	Q29485	6.49e-18
P00734	Q29485	9.97e-13
P00734	P06868	1.36e-70
P00734	P06868	3.14e-30
P00734	P06868	3.23e-28
P00734	P06868	8.68e-17
P00734	P06868	1.34e-14
P00734	Q01177	5.16e-70
P00734	Q01177	6.23e-36
P00734	Q01177	8.81e-34
P00734	Q01177	1.01e-27
P00734	Q01177	7.79e-18
P00734	Q01177	3.15e-13
P00734	P14417	1.18e-63
P00734	P14417	2.74e-28
P00734	P14417	4.68e-28
P00734	P14417	1.29e-27
P00734	P14417	1.01e-26
P00734	P14417	1.31e-26
P00734	P14417	2.05e-25
P00734	P14417	4.50e-25
P00734	P14417	2.03e-24
P00734	P14417	9.34e-11
P00734	P25155	1.40e-56
P00734	P25155	5.14e-16
P00734	Q28278	7.47e-53
P00734	Q28278	2.18e-15
P00734	P04070	2.03e-52
P00734	P04070	1.63e-14
P00734	P16295	3.24e-51
Q5R537	Q5R537	0.0
Q5R537	P00734	0.0
Q5R537	Q19AZ8	0.0
Q5R537	P00735	0.0
Q5R537	P19221	0.0
Q5R537	P18292	0.0
Q5R537	Q29485	6.24e-74
Q5R537	Q29485	3.41e-30
Q5R537	Q29485	5.54e-29
Q5R537	Q29485	2.21e-26
Q5R537	Q29485	5.62e-18
Q5R537	Q29485	8.00e-12
Q5R537	P06868	1.33e-69
Q5R537	P06868	2.95e-30
Q5R537	P06868	3.39e-28
Q5R537	P06868	9.25e-17
Q5R537	P06868	1.10e-13
Q5R537	Q01177	1.20e-68
Q5R537	Q01177	1.77e-35
Q5R537	Q01177	4.79e-34
Q5R537	Q01177	1.33e-26
Q5R537	Q01177	9.62e-18
Q5R537	Q01177	2.62e-12
Q5R537	P14417	1.16e-62
Q5R537	P14417	6.69e-28
Q5R537	P14417	8.63e-28
Q5R537	P14417	2.18e-27
Q5R537	P14417	7.24e-27
Q5R537	P14417	1.94e-26
Q5R537	P14417	6.48e-26
Q5R537	P14417	1.17e-25
Q5R537	P14417	3.06e-24
Q5R537	P14417	2.79e-10
Q5R537	P25155	5.22e-57
Q5R537	P25155	9.59e-15
Q5R537	Q28278	1.39e-52
Q5R537	Q28278	7.09e-14
Q5R537	P04070	4.22e-52
Q5R537	P04070	5.29e-13
Q5R537	P16295	1.08e-50
Q19AZ8	Q19AZ8	0.0
Q19AZ8	P00735	0.0
Q19AZ8	P00734	0.0
Q19AZ8	Q5R537	0.0
Q19AZ8	P19221	0.0
Q19AZ8	P18292	0.0
Q19AZ8	Q29485	2.24e-76
Q19AZ8	Q29485	2.80e-29
Q19AZ8	Q29485	4.98e-28
Q19AZ8	Q29485	2.86e-18
Q19AZ8	Q29485	3.18e-13
Q19AZ8	P06868	2.90e-69
Q19AZ8	P06868	4.11e-32
Q19AZ8	P06868	2.07e-30
Q19AZ8	P06868	1.42e-17
Q19AZ8	Q01177	3.77e-68
Q19AZ8	Q01177	1.15e-37
Q19AZ8	Q01177	2.88e-32
Q19AZ8	Q01177	1.56e-29
Q19AZ8	Q01177	2.29e-18
Q19AZ8	Q01177	6.00e-14
Q19AZ8	P14417	4.03e-59
Q19AZ8	P14417	1.29e-29
Q19AZ8	P14417	2.58e-29
Q19AZ8	P14417	6.10e-29
Q19AZ8	P14417	3.78e-28
Q19AZ8	P14417	1.02e-26
Q19AZ8	P14417	2.71e-26
Q19AZ8	P14417	1.63e-25
Q19AZ8	P14417	5.11e-25
Q19AZ8	P14417	4.24e-10
Q19AZ8	P25155	4.02e-55
Q19AZ8	P25155	2.00e-15
Q19AZ8	P16295	2.32e-51
Q19AZ8	Q28278	4.21e-50
Q19AZ8	Q28278	9.24e-13
Q19AZ8	P04070	7.15e-50
Q19AZ8	P04070	4.96e-12
P00735	P00735	0.0
P00735	Q19AZ8	0.0
P00735	P00734	0.0
P00735	Q5R537	0.0
P00735	P19221	0.0
P00735	P18292	0.0
P00735	Q29485	4.83e-75
P00735	Q29485	1.52e-30
P00735	Q29485	8.87e-19
P00735	P06868	2.75e-70
P00735	P06868	3.70e-33
P00735	P06868	1.20e-30
P00735	P06868	1.70e-18
P00735	Q01177	3.06e-69
P00735	Q01177	5.19e-41
P00735	Q01177	3.37e-35
P00735	Q01177	6.12e-32
P00735	Q01177	3.64e-19
P00735	Q01177	3.94e-16
P00735	P14417	5.34e-66
P00735	P14417	7.60e-32
P00735	P14417	8.99e-32
P00735	P14417	1.76e-31
P00735	P14417	2.22e-30
P00735	P14417	3.65e-29
P00735	P14417	8.11e-29
P00735	P14417	1.02e-27
P00735	P14417	7.32e-27
P00735	P14417	8.58e-14
P00735	P25155	1.40e-55
P00735	P25155	1.13e-14
P00735	P16295	1.45e-50
P00735	P04070	1.83e-50
P00735	P04070	2.90e-12
P00735	Q28278	2.37e-50
P00735	Q28278	5.88e-14
P19221	P19221	0.0
P19221	P18292	0.0
P19221	P00734	0.0
P19221	Q5R537	0.0
P19221	Q19AZ8	0.0
P19221	P00735	0.0
P19221	Q29485	1.32e-70
P19221	Q29485	3.99e-28
P19221	Q29485	8.70e-27
P19221	Q29485	2.08e-18
P19221	Q29485	6.10e-12
P19221	Q01177	5.64e-69
P19221	Q01177	1.38e-35
P19221	Q01177	7.27e-31
P19221	Q01177	4.28e-27
P19221	Q01177	2.57e-14
P19221	P06868	1.57e-68
P19221	P06868	2.50e-28
P19221	P06868	5.05e-27
P19221	P06868	2.58e-13
P19221	P14417	3.22e-62
P19221	P14417	3.44e-29
P19221	P14417	3.38e-28
P19221	P14417	9.96e-28
P19221	P14417	2.89e-26
P19221	P14417	4.97e-26
P19221	P14417	1.25e-25
P19221	P14417	2.39e-25
P19221	P14417	1.20e-22
P19221	P25155	6.12e-58
P19221	P25155	5.84e-15
P19221	Q28278	7.41e-51
P19221	Q28278	1.02e-13
P19221	P16295	8.80e-51
P19221	P04070	1.72e-48
P19221	P04070	5.36e-13
P18292	P18292	0.0
P18292	P19221	0.0
P18292	P00734	0.0
P18292	Q5R537	0.0
P18292	Q19AZ8	0.0
P18292	P00735	0.0
P18292	Q29485	8.15e-71
P18292	Q29485	5.47e-27
P18292	Q29485	7.45e-27
P18292	Q29485	4.83e-19
P18292	Q29485	2.67e-11
P18292	Q01177	1.26e-67
P18292	Q01177	1.42e-36
P18292	Q01177	1.90e-31
P18292	Q01177	4.52e-27
P18292	Q01177	7.75e-12
P18292	P06868	1.36e-67
P18292	P06868	2.22e-28
P18292	P06868	3.53e-27
P18292	P14417	2.05e-60
P18292	P14417	1.44e-27
P18292	P14417	6.98e-27
P18292	P14417	3.25e-26
P18292	P14417	2.16e-25
P18292	P14417	4.78e-25
P18292	P14417	1.21e-24
P18292	P14417	5.65e-24
P18292	P14417	9.93e-22
P18292	P14417	1.50e-10
P18292	P25155	2.92e-57
P18292	P25155	6.14e-15
P18292	Q28278	2.83e-50
P18292	Q28278	1.09e-13
P18292	P16295	2.82e-49
P18292	P04070	3.25e-48
P18292	P04070	7.14e-13
Q29485	Q29485	0.0
Q29485	Q01177	0.0
Q29485	P06868	0.0
Q29485	P14417	0.0
Q29485	P14417	1.16e-137
Q29485	P14417	6.81e-137
Q29485	P14417	3.96e-118
Q29485	P14417	4.60e-113
Q29485	Q19AZ8	2.77e-76
Q29485	Q19AZ8	7.95e-31
Q29485	Q19AZ8	1.55e-28
Q29485	Q19AZ8	3.92e-18
Q29485	Q19AZ8	3.93e-13
Q29485	P00734	6.50e-75
Q29485	P00734	3.90e-29
Q29485	P00734	3.97e-28
Q29485	P00734	7.61e-18
Q29485	P00734	1.06e-12
Q29485	P00735	6.66e-75
Q29485	P00735	4.80e-31
Q29485	P00735	1.20e-18
Q29485	Q5R537	9.25e-74
Q29485	Q5R537	6.96e-31
Q29485	Q5R537	6.53e-29
Q29485	Q5R537	8.15e-28
Q29485	Q5R537	7.43e-18
Q29485	Q5R537	9.14e-12
Q29485	P18292	2.04e-70
Q29485	P18292	1.09e-27
Q29485	P18292	1.07e-26
Q29485	P18292	8.08e-19
Q29485	P18292	5.02e-11
Q29485	P19221	2.12e-70
Q29485	P19221	2.36e-28
Q29485	P19221	4.74e-28
Q29485	P19221	2.92e-18
Q29485	P19221	8.00e-12
Q29485	P16295	4.37e-41
Q29485	P25155	2.55e-39
Q29485	Q28278	8.11e-34
Q29485	P04070	1.43e-32
P06868	P06868	0.0
P06868	Q01177	0.0
P06868	Q29485	0.0
P06868	P14417	0.0
P06868	P14417	1.11e-147
P06868	P14417	2.32e-143
P06868	P14417	1.30e-112
P06868	P00734	1.98e-70
P06868	P00734	3.85e-30
P06868	P00734	3.79e-28
P06868	P00734	1.06e-16
P06868	P00734	1.60e-14
P06868	P00735	3.88e-70
P06868	P00735	4.17e-33
P06868	P00735	1.37e-30
P06868	P00735	2.03e-18
P06868	Q5R537	1.43e-69
P06868	Q5R537	3.19e-30
P06868	Q5R537	3.48e-28
P06868	Q5R537	1.01e-16
P06868	Q5R537	1.38e-13
P06868	Q19AZ8	3.67e-69
P06868	Q19AZ8	4.82e-32
P06868	Q19AZ8	2.36e-30
P06868	Q19AZ8	1.76e-17
P06868	P19221	1.42e-68
P06868	P19221	2.81e-28
P06868	P19221	5.33e-27
P06868	P19221	3.14e-13
P06868	P18292	2.16e-67
P06868	P18292	4.16e-28
P06868	P18292	7.22e-27
P06868	P16295	3.84e-41
P06868	P25155	3.83e-39
P06868	P04070	3.05e-37
P06868	Q28278	4.19e-37
Q01177	Q01177	0.0
Q01177	P06868	0.0
Q01177	Q29485	0.0
Q01177	P14417	0.0
Q01177	P14417	3.50e-138
Q01177	P14417	2.39e-136
Q01177	P14417	2.96e-118
Q01177	P14417	2.72e-111
Q01177	P00734	7.83e-70
Q01177	P00734	1.07e-35
Q01177	P00734	1.25e-33
Q01177	P00734	8.83e-29
Q01177	P00734	1.06e-17
Q01177	P00734	3.87e-13
Q01177	P00735	3.49e-69
Q01177	P00735	7.87e-41
Q01177	P00735	1.14e-35
Q01177	P00735	1.33e-32
Q01177	P00735	4.57e-19
Q01177	P00735	5.11e-16
Q01177	P19221	7.72e-69
Q01177	P19221	1.09e-35
Q01177	P19221	3.79e-31
Q01177	P19221	4.21e-28
Q01177	P19221	3.61e-14
Q01177	Q5R537	1.25e-68
Q01177	Q5R537	2.37e-35
Q01177	Q5R537	6.13e-34
Q01177	Q5R537	7.18e-28
Q01177	Q5R537	1.26e-17
Q01177	Q5R537	3.11e-12
Q01177	Q19AZ8	4.49e-68
Q01177	Q19AZ8	1.96e-37
Q01177	Q19AZ8	1.06e-32
Q01177	Q19AZ8	1.10e-30
Q01177	Q19AZ8	3.39e-18
Q01177	Q19AZ8	7.96e-14
Q01177	P18292	1.47e-67
Q01177	P18292	1.35e-36
Q01177	P18292	1.40e-31
Q01177	P18292	5.14e-28
Q01177	P18292	1.31e-11
Q01177	P25155	1.41e-43
Q01177	P16295	1.23e-39
Q01177	Q28278	1.78e-39
Q01177	P04070	2.30e-38
P14417	P14417	0.0
P14417	P06868	0.0
P14417	P06868	1.82e-147
P14417	P06868	4.69e-143
P14417	P06868	2.30e-112
P14417	Q01177	0.0
P14417	Q01177	7.47e-137
P14417	Q01177	4.32e-135
P14417	Q01177	1.28e-115
P14417	Q01177	4.33e-110
P14417	Q29485	0.0
P14417	Q29485	5.17e-136
P14417	Q29485	8.20e-136
P14417	Q29485	4.92e-135
P14417	Q29485	4.40e-115
P14417	Q29485	3.26e-111
P14417	P00735	1.21e-65
P14417	P00735	1.73e-31
P14417	P00735	2.04e-31
P14417	P00735	4.00e-31
P14417	P00735	5.04e-30
P14417	P00735	8.29e-29
P14417	P00735	1.84e-28
P14417	P00735	2.32e-27
P14417	P00735	1.66e-26
P14417	P00735	1.95e-13
P14417	P00734	2.69e-63
P14417	P00734	6.26e-28
P14417	P00734	1.07e-27
P14417	P00734	2.95e-27
P14417	P00734	2.31e-26
P14417	P00734	3.00e-26
P14417	P00734	4.69e-25
P14417	P00734	1.03e-24
P14417	P00734	4.62e-24
P14417	P00734	2.13e-10
P14417	Q5R537	2.65e-62
P14417	Q5R537	1.53e-27
P14417	Q5R537	1.97e-27
P14417	Q5R537	4.98e-27
P14417	Q5R537	1.65e-26
P14417	Q5R537	4.43e-26
P14417	Q5R537	1.48e-25
P14417	Q5R537	2.67e-25
P14417	Q5R537	6.98e-24
P14417	Q5R537	6.36e-10
P14417	P19221	7.41e-62
P14417	P19221	7.91e-29
P14417	P19221	7.78e-28
P14417	P19221	2.29e-27
P14417	P19221	6.65e-26
P14417	P19221	1.14e-25
P14417	P19221	2.88e-25
P14417	P19221	5.49e-25
P14417	P19221	2.75e-22
P14417	P18292	4.42e-60
P14417	P18292	4.24e-27
P14417	P18292	1.93e-26
P14417	P18292	7.42e-26
P14417	P18292	5.92e-25
P14417	P18292	1.13e-24
P14417	P18292	3.21e-24
P14417	P18292	1.41e-23
P14417	P18292	2.62e-21
P14417	P18292	3.76e-10
P14417	Q19AZ8	9.18e-59
P14417	Q19AZ8	2.93e-29
P14417	Q19AZ8	5.87e-29
P14417	Q19AZ8	1.39e-28
P14417	Q19AZ8	8.63e-28
P14417	Q19AZ8	2.32e-26
P14417	Q19AZ8	6.17e-26
P14417	Q19AZ8	3.72e-25
P14417	Q19AZ8	1.16e-24
P14417	Q19AZ8	9.67e-10
P14417	P25155	1.72e-36
P14417	P04070	6.12e-33
P14417	P16295	7.83e-32
P14417	Q28278	7.65e-31
P25155	P25155	0.0
P25155	Q28278	2.52e-108
P25155	P04070	3.36e-104
P25155	P16295	5.14e-79
P25155	P19221	3.61e-58
P25155	P19221	4.45e-15
P25155	P18292	1.85e-57
P25155	P18292	7.08e-15
P25155	Q5R537	3.15e-57
P25155	Q5R537	3.24e-15
P25155	P00734	6.65e-57
P25155	P00734	1.48e-16
P25155	P00735	1.27e-55
P25155	P00735	9.45e-15
P25155	Q19AZ8	2.33e-55
P25155	Q19AZ8	1.44e-15
P25155	Q01177	1.16e-43
P25155	Q29485	1.57e-39
P25155	P06868	3.44e-39
P25155	P14417	8.48e-37
P16295	P16295	0.0
P16295	P25155	3.51e-79
P16295	Q19AZ8	1.06e-51
P16295	P00734	1.49e-51
P16295	P19221	4.06e-51
P16295	Q5R537	4.92e-51
P16295	P00735	6.63e-51
P16295	Q28278	9.32e-51
P16295	P18292	1.37e-49
P16295	P04070	2.54e-48
P16295	P06868	1.32e-41
P16295	Q29485	1.78e-41
P16295	Q01177	6.48e-40
P16295	P14417	1.57e-32
Q28278	Q28278	0.0
Q28278	P04070	0.0
Q28278	P25155	1.67e-107
Q28278	P00734	5.48e-53
Q28278	P00734	1.60e-15
Q28278	Q5R537	1.02e-52
Q28278	Q5R537	5.19e-14
Q28278	P19221	5.47e-51
Q28278	P19221	7.53e-14
Q28278	P16295	1.49e-50
Q28278	P00735	1.73e-50
Q28278	P00735	4.29e-14
Q28278	P18292	2.56e-50
Q28278	P18292	9.37e-14
Q28278	Q19AZ8	3.08e-50
Q28278	Q19AZ8	6.76e-13
Q28278	Q01177	7.54e-40
Q28278	P06868	2.25e-37
Q28278	Q29485	3.31e-34
Q28278	P14417	2.46e-31
P04070	P04070	0.0
P04070	Q28278	0.0
P04070	P25155	2.96e-104
P04070	P00734	1.51e-52
P04070	P00734	1.21e-14
P04070	Q5R537	3.12e-52
P04070	Q5R537	3.92e-13
P04070	P00735	1.35e-50
P04070	P00735	2.14e-12
P04070	Q19AZ8	5.29e-50
P04070	Q19AZ8	3.67e-12
P04070	P19221	1.28e-48
P04070	P19221	4.00e-13
P04070	P18292	2.20e-48
P04070	P18292	5.20e-13
P04070	P16295	4.11e-48
P04070	Q01177	1.05e-38
P04070	P06868	1.64e-37
P04070	P14417	1.99e-33
P04070	Q29485	7.36e-33
